download_count,project
3325041,"psycopg-binary"
3322527,"google"
3316801,"flask-babel"
3314698,"moreorless"
3312850,"kazoo"
3305678,"oldest-supported-numpy"
3298477,"dask-expr"
3277005,"checkov"
3276119,"uuid"
3273973,"optree"
3268643,"boostedblob"
3267989,"feedparser"
3264941,"scandir"
3258999,"tensorflow-datasets"
3255159,"trailrunner"
3243053,"shortuuid"
3242658,"addict"
3232431,"ray"
3228981,"rootutils"
3227102,"stdlibs"
3224291,"usort"
3217265,"wcmatch"
3214020,"json-merge-patch"
3206504,"ufmt"
3202726,"pytest-messenger"
3197602,"mypy-boto3-glue"
3171373,"service-identity"
3170886,"jdcal"
3170401,"cssselect2"
3162653,"google-cloud-datastore"
3153578,"django-extensions"
3152621,"playwright"
3141360,"apache-airflow-providers-cncf-kubernetes"
3130246,"sacremoses"
3122217,"prison"
3117620,"namex"
3106404,"firebase-admin"
3105861,"bottle"
3098275,"kfp-server-api"
3097587,"pymsteams"
3091738,"parse-type"
3055371,"immutabledict"
3051671,"twilio"
3047575,"pyrfc3339"
3047127,"opentelemetry-instrumentation-wsgi"
3042469,"configobj"
3031369,"promise"
3030116,"azure-kusto-ingest"
3026883,"mypy-boto3-redshift-data"
3022432,"google-apitools"
3016860,"tomli-w"
3011167,"mizani"
3011055,"unittest-xml-reporting"
3010052,"pymdown-extensions"
3004698,"cmdstanpy"
2997465,"factory-boy"
2992924,"qrcode"
2990493,"w3lib"
2985435,"mkdocs"
2984799,"gql"
2982300,"portpicker"
2968953,"django-storages"
2966673,"configupdater"
2962466,"pycares"
2959112,"tensorflow-probability"
2958824,"azure-mgmt-deploymentmanager"
2944103,"aiodns"
2937353,"dynamodb-json"
2936915,"sphinxcontrib-jquery"
2935967,"aiosqlite"
2926576,"plac"
2922978,"hdfs"
2913345,"scikit-build-core"
2901909,"pydocstyle"
2901758,"jsonref"
2893165,"strenum"
2880951,"cloud-tpu-client"
2861685,"simple-websocket"
2861627,"pytz-deprecation-shim"
2860635,"pyhocon"
2851172,"hijri-converter"
2850549,"teradatasql"
2839085,"diff-cover"
2835472,"hydra-core"
2828027,"google-cloud-batch"
2824404,"pandas-stubs"
2821092,"fs"
2820796,"dbt-postgres"
2817361,"ciso8601"
2816168,"user-agents"
2813795,"rasterio"
2802747,"types-redis"
2801133,"datasketch"
2800170,"pyhumps"
2796411,"yappi"
2790378,"jsii"
2788284,"marshmallow-oneofschema"
2786639,"multimethod"
2777675,"blessed"
2767161,"pathlib-abc"
2764697,"affine"
2761898,"peewee"
2746322,"opentelemetry-instrumentation-flask"
2741262,"kaleido"
2734428,"python3-openid"
2733277,"azure-storage-file"
2729208,"pytest-django"
2724117,"python-editor"
2714864,"ultralytics"
2713623,"pypika"
2711155,"strictyaml"
2710020,"openapi-schema-validator"
2705711,"etils"
2705081,"stripe"
2704916,"ghp-import"
2691065,"trino"
2688664,"ipdb"
2688550,"opencensus-ext-logging"
2681746,"duckdb"
2672991,"hiredis"
2672515,"opentelemetry-instrumentation-dbapi"
2671779,"ffmpeg-python"
2663515,"pyyaml-env-tag"
2654136,"terminaltables"
2653979,"publication"
2648143,"pyinstaller-hooks-contrib"
2637926,"pyquery"
2636021,"snuggs"
2635661,"sarif-om"
2632451,"newrelic"
2631650,"opentelemetry-instrumentation-urllib"
2628617,"jschema-to-python"
2624338,"pymupdf"
2622875,"yq"
2618849,"click-option-group"
2610889,"pytest-randomly"
2603284,"pooch"
2591144,"hologram"
2590365,"tweepy"
2586182,"tensorflow-io"
2582139,"telethon"
2578187,"expiringdict"
2577962,"diffusers"
2572396,"sqlalchemy-spanner"
2562973,"sqlalchemy-jsonfield"
2561314,"mypy-boto3-dynamodb"
2558288,"netifaces"
2555671,"sqlglot"
2552578,"opentelemetry-instrumentation-urllib3"
2551354,"altgraph"
2551212,"pydeck"
2542650,"google-cloud-run"
2539776,"schedule"
2534405,"pypandoc"
2525372,"python-jenkins"
2525195,"pyhive"
2520116,"netcdf4"
2517982,"toposort"
2505794,"librosa"
2500682,"lru-dict"
2499209,"robotframework"
2497508,"eth-rlp"
2485625,"filetype"
2484977,"google-cloud-storage-transfer"
2480426,"langchain-openai"
2475890,"pyinstaller"
2475277,"sseclient-py"
2469678,"databricks-api"
2467062,"cftime"
2455636,"clickclick"
2452226,"python-box"
2447687,"comtypes"
2446997,"django-redis"
2444526,"geventhttpclient"
2434460,"aws-cdk-integ-tests-alpha"
2425158,"recordlinkage"
2416101,"adlfs"
2410335,"soundfile"
2404189,"pypng"
2402858,"enum-compat"
2402146,"whitenoise"
2399580,"blobfile"
2399117,"grpcio-reflection"
2391719,"pep517"
2391471,"django-debug-toolbar"
2386272,"flax"
2385768,"amazon-ion"
2378700,"findspark"
2377292,"azure-eventgrid"
2370949,"launchdarkly-server-sdk"
2366327,"dash"
2364198,"google-cloud-pubsublite"
2347339,"datefinder"
2345529,"concurrent-log-handler"
2343217,"tokenize-rt"
2342650,"zict"
2336529,"snowflake-snowpark-python"
2335810,"pyxlsb"
2334802,"hatch-vcs"
2331002,"av"
2319641,"aiohttp-retry"
2317738,"minio"
2310628,"scapy"
2308616,"hyperopt"
2304895,"timezonefinder"
2294505,"pywin32-ctypes"
2294155,"mypy-boto3-lambda"
2283526,"pynamodb"
2280772,"mypy-protobuf"
2279903,"opentelemetry-instrumentation-psycopg2"
2274691,"furl"
2274390,"databricks-pypi1"
2273538,"waitress"
2270383,"multipledispatch"
2260710,"prophet"
2256006,"django-environ"
2249242,"cytoolz"
2243701,"fpdf"
2240777,"marshmallow-dataclass"
2237555,"glom"
2230426,"face"
2223647,"colour"
2216024,"arviz"
2214655,"somnium"
2210505,"yfinance"
2205710,"smbprotocol"
2199542,"dynaconf"
2191255,"openlineage-python"
2188457,"evaluate"
2185227,"editdistance"
2183808,"pyphen"
2181464,"openlineage-integration-common"
2180629,"backports-functools-lru-cache"
2173253,"speechbrain"
2163713,"beartype"
2161569,"hyperpyyaml"
2158710,"array-record"
2152499,"pypiwin32"
2148939,"elementpath"
2134397,"posthog"
2132755,"opencv-contrib-python"
2130373,"mkdocs-material-extensions"
2127559,"pylev"
2123890,"eth-hash"
2108831,"opentelemetry-instrumentation-django"
2107299,"mypy-boto3-secretsmanager"
2107192,"apache-airflow-providers-postgres"
2101053,"allure-python-commons"
2100729,"cleanco"
2095073,"webob"
2095068,"pyudev"
2094143,"msgspec"
2092965,"imageio-ffmpeg"
2092602,"atlassian-python-api"
2083216,"chroma-hnswlib"
2080851,"tensorboardx"
2075177,"opentelemetry-instrumentation-grpc"
2074378,"pytest-env"
2072674,"influxdb"
2072602,"flower"
2068448,"salesforce-bulk"
2065076,"voluptuous"
2064952,"jwcrypto"
2059010,"catboost"
2053000,"chevron"
2048868,"geomet"
2044119,"flake8-bugbear"
2043307,"singledispatch"
2041534,"ffmpy"
2038316,"bitstring"
2037266,"optuna"
2035525,"mypy-boto3-sqs"
2033322,"albumentations"
2028697,"cfn-flip"
2024943,"markdown2"
2021304,"graphframes"
2020653,"strip-hints"
2016104,"python-snappy"
2015313,"num2words"
2014889,"dbt-bigquery"
2012465,"dash-core-components"
2012118,"hatch-fancy-pypi-readme"
2010725,"dash-html-components"
2010647,"sgmllib3k"
2009179,"xmlschema"
2008875,"dash-table"
2004683,"pycocotools"
1988767,"backports-weakref"
1984497,"simple-parsing"
1982077,"pyppeteer"
1980136,"djangorestframework-simplejwt"
1976118,"pmdarima"
1966034,"azure-monitor-opentelemetry-exporter"
1958883,"pystan"
1958106,"sql-metadata"
1947750,"docker-compose"
1946327,"python-consul"
1943812,"koalas"
1942862,"polyfactory"
1938160,"polling"
1937383,"readchar"
1935710,"wordcloud"
1931048,"yt-dlp"
1930957,"singer-sdk"
1924223,"lit"
1922059,"osqp"
1920322,"uritools"
1919635,"kubernetes-asyncio"
1912265,"dbt-common"
1910453,"pikepdf"
1906204,"click-default-group"
1903826,"requests-unixsocket"
1901752,"pytesseract"
1896765,"aioboto3"
1889932,"signalfx"
1888760,"apache-airflow-providers-microsoft-mssql"
1888020,"lxml-html-clean"
1886199,"azure"
1878788,"deltalake"
1877183,"multi-key-dict"
1876995,"appnope"
1875617,"injector"
1867839,"pywinauto"
1864564,"web3"
1860324,"olefile"
1856782,"paho-mqtt"
1850679,"wget"
1849217,"google-cloud-recommendations-ai"
1848613,"azure-mgmt-subscription"
1846766,"pygsheets"
1843244,"nox"
1840942,"hexbytes"
1840530,"redis-py-cluster"
1837204,"drf-yasg"
1836402,"pathvalidate"
1834693,"meson"
1834317,"trimesh"
1833776,"rich-click"
1831611,"databricks-pypi2"
1827518,"pipdeptree"
1822396,"azureml-dataprep"
1818204,"fasttext-wheel"
1816807,"visions"
1812881,"o365"
1808966,"dbt-adapters"
1806238,"nvidia-ml-py"
1804965,"pathable"
1804295,"flask-openid"
1803465,"json-log-formatter"
1802302,"types-six"
1795726,"sudachipy"
1792798,"aws-cdk-lib"
1784639,"dominate"
1784345,"thrift-sasl"
1783734,"commentjson"
1782241,"pymupdfb"
1781371,"ansible-compat"
1780520,"eth-utils"
1776177,"deepmerge"
1773130,"clickhouse-driver"
1771406,"virtualenv-clone"
1770600,"stanio"
1769040,"flask-restful"
1767560,"opentelemetry-instrumentation-logging"
1767212,"fakeredis"
1766324,"iopath"
1765576,"tfds-nightly"
1764703,"filterpy"
1761552,"yamale"
1760428,"pytest-repeat"
1759065,"boa-str"
1757331,"sqlfluff"
1753893,"backports-tempfile"
1740605,"multitasking"
1740525,"parsimonious"
1739339,"requests-aws-sign"
1739009,"dbutils"
1738838,"audioread"
1735333,"python-pptx"
1730229,"testpath"
1730006,"hjson"
1729111,"flaky"
1727137,"eth-typing"
1718795,"cloudflare"
1715726,"tensorboard-plugin-profile"
1714349,"gviz-api"
1707418,"pkgconfig"
1706916,"azure-functions"
1700697,"pefile"
1700619,"pygit2"
1696321,"requests-futures"
1695806,"django-timezone-field"
1695318,"pyfiglet"
1693138,"anthropic"
1691477,"pdf2image"
1687830,"cssutils"
1687766,"pygeohash"
1684836,"flask-migrate"
1684375,"fixedint"
1680552,"boxsdk"
1677976,"pyqt5"
1677482,"webargs"
1676224,"python-rapidjson"
1672914,"tritonclient"
1672277,"pandera"
1671742,"subprocess-tee"
1668948,"mypy-boto3-cloudformation"
1663557,"python-pam"
1662179,"tablib"
1661490,"onnxruntime-gpu"
1656857,"python-nvd3"
1656187,"mkdocs-get-deps"
1652155,"colorful"
1651165,"ephem"
1650716,"tbb"
1648122,"allure-pytest"
1645257,"weasyprint"
1644732,"mysql-connector"
1643673,"ec2-metadata"
1643291,"fake-useragent"
1638930,"packageurl-python"
1634342,"install"
1633826,"jaconv"
1633699,"cassandra-driver"
1632195,"pyformance"
1629270,"langchain-google-vertexai"
1629068,"coreapi"
1626972,"py-spy"
1626894,"clickhouse-connect"
1624448,"tlparse"
1622430,"peft"
1618871,"azureml-dataprep-rslex"
1616122,"itypes"
1613895,"s3path"
1613344,"appium-python-client"
1611117,"myst-parser"
1610871,"google-cloud-discoveryengine"
1606543,"azure-ai-ml"
1605461,"clu"
1605360,"pytest-custom-exit-code"
1601127,"cheroot"
1599994,"flashtext"
1597708,"ansible-lint"
1594679,"behave"
1592824,"pyusb"
1591140,"boolean-py"
1588972,"py-partiql-parser"
1588363,"drf-spectacular"
1587353,"modin"
1586923,"pytest-instafail"
1586766,"sacrebleu"
1585286,"url-normalize"
1584742,"construct"
1583493,"grpc-interceptor"
1578511,"azure-mgmt-notificationhubs"
1576850,"geojson"
1576199,"ws4py"
1576044,"imagehash"
1572726,"pyglove"
1571599,"pep8-naming"
1565497,"types-cachetools"
1563906,"license-expression"
1561015,"acryl-datahub"
1560309,"pytest-benchmark"
1559701,"types-toml"
1557705,"types-pyopenssl"
1556597,"diff-match-patch"
1550404,"pymemcache"
1546686,"mixpanel"
1545569,"timeout-decorator"
1545227,"html2text"
1542880,"pastel"
1541993,"dj-database-url"
1541807,"pypyp"
1537939,"azureml-dataprep-native"
1537680,"azure-mgmt-logic"
1536433,"aiohttp-cors"
1535626,"environs"
1535072,"cyclonedx-python-lib"
1534237,"sphinx-autodoc-typehints"
1529720,"pyqt5-sip"
1526285,"htmlmin"
1526163,"starlette-exporter"
1522889,"dictdiffer"
1522762,"pyaes"
1522461,"eth-keys"
1517372,"svgwrite"
1516073,"checksumdir"
1513474,"seqio"
1511644,"azure-servicefabric"
1508156,"pyzstd"
1508143,"munch"
1508056,"cerberus-python-client"
1501395,"rlp"
1499692,"dropbox"
1498686,"c7n"
1498055,"azure-mgmt"
1496796,"bitsandbytes"
1491386,"smartsheet-python-sdk"
1483853,"ntlm-auth"
1483408,"azure-mgmt-scheduler"
1482013,"azure-mgmt-commerce"
1481389,"pyhamcrest"
1478268,"azure-mgmt-powerbiembedded"
1475620,"azure-mgmt-hanaonazure"
1474917,"azure-mgmt-managementpartner"
1473310,"azure-mgmt-machinelearningcompute"
1471955,"locust"
1470169,"kornia"
1469141,"fasttext"
1468416,"motor"
1466701,"braceexpand"
1466579,"sudachidict-core"
1463303,"eth-keyfile"
1462331,"pytest-base-url"
1460625,"python-crontab"
1457595,"haversine"
1457431,"eth-abi"
1454792,"yaspin"
1454514,"newrelic-telemetry-sdk"
1452416,"pytimeparse2"
1451890,"azure-servicemanagement-legacy"
1451730,"gcs-oauth2-boto-plugin"
1449629,"aws-cdk-asset-awscli-v1"
1445034,"opentelemetry-distro"
1444927,"plumbum"
1444466,"logging-azure-rest"
1444040,"dm-env"
1443180,"azure-mgmt-devspaces"
1442830,"ifaddr"
1440025,"mutagen"
1437155,"autograd"
1436662,"parsel"
1435391,"simpleeval"
1434842,"flask-restx"
1433520,"proglog"
1431634,"dohq-artifactory"
1431526,"tableauhyperapi"
1429753,"python-telegram-bot"
1428275,"requests-sigv4"
1426425,"distrax"
1424303,"jproperties"
1423670,"resampy"
1423303,"tld"
1422521,"mbstrdecoder"
1420743,"keyrings-google-artifactregistry-auth"
1417915,"pandasql"
1417427,"azure-applicationinsights"
1417392,"mercantile"
1414663,"rollbar"
1414079,"python-arango"
1414045,"azureml-mlflow"
1413805,"python-ldap"
1413763,"pyqt5-qt5"
1411220,"lunarcalendar"
1410295,"mkl"
1405621,"curlify"
1403748,"clikit"
1401780,"certbot-dns-cloudflare"
1401081,"py7zr"
1399581,"typepy"
1398625,"robotframework-seleniumlibrary"
1398455,"rlax"
1397029,"pytd"
1396999,"dnslib"
1395376,"path"
1391150,"pyvmomi"
1387987,"types-docutils"
1387915,"databricks"
1387336,"pdpyras"
1386613,"azure-search-documents"
1384833,"eventlet"
1384769,"azure-storage"
1384754,"scrapy"
1384285,"pynvml"
1381752,"apache-sedona"
1381684,"cvxpy"
1380882,"intel-openmp"
1380689,"notifiers"
1379173,"flatten-json"
1378022,"lmdb"
1376387,"scs"
1375239,"ydata-profiling"
1371991,"objsize"
1367513,"pytest-json-report"
1367475,"robotframework-pythonlibcore"
1367120,"fastprogress"
1365804,"hatch"
1365550,"ecos"
1365255,"django-model-utils"
1365112,"qdldl"
1363342,"pytest-ordering"
1362447,"mypy-boto3-sts"
1360124,"pyppmd"
1359338,"j2cli"
1357634,"pytest-sugar"
1355547,"aqtp"
1355444,"verboselogs"
1355405,"click-help-colors"
1355389,"uwsgi"
1352730,"pynndescent"
1352486,"robotframework-requests"
1350190,"pybloom-live"
1350082,"exchangelib"
1349379,"dunamai"
1347371,"rtree"
1346908,"requests-cache"
1344704,"pybcj"
1342729,"facebook-business"
1341052,"gdown"
1340704,"papermill"
1340220,"user-agent"
1340036,"codeowners"
1339388,"pycomposefile"
1338759,"django-celery-beat"
1336920,"opentelemetry-instrumentation-aiohttp-client"
1335541,"open-clip-torch"
1335221,"cbor2"
1333573,"find-libpython"
1332837,"notion-client"
1332316,"pytest-check"
1330131,"multivolumefile"
1329146,"queuelib"
1325800,"webdataset"
1325611,"azure-monitor-opentelemetry"
1319343,"jinja2-time"
1316446,"questionary"
1316012,"requests-auth-aws-sigv4"
1315391,"pygame"
1312323,"pytest-order"
1308035,"py-serializable"
1307737,"nvidia-cuda-cupti-cu11"
1307523,"django-crispy-forms"
1306024,"pdfkit"
1304300,"nvidia-cusolver-cu11"
1303535,"setuptools-git"
1302656,"gspread-dataframe"
1301581,"launchdarkly-eventsource"
1301571,"pystache"
1301416,"ultralytics-thop"
1300535,"memory-profiler"
1298851,"types-cffi"
1297947,"cmd2"
1294735,"nvidia-nccl-cu11"
1292559,"nvidia-cusparse-cu11"
1290402,"dockerpty"
1288393,"python3-saml"
1285949,"rustworkx"
1282619,"pex"
1281364,"nvidia-cufft-cu11"
1280649,"jsonschema-path"
1279933,"opentelemetry-resource-detector-azure"
1278907,"nvidia-curand-cu11"
1272676,"aws-cdk-asset-kubectl-v20"
1272599,"nvidia-nvtx-cu11"
1268394,"apache-airflow-providers-sftp"
1264401,"pydispatcher"
1263382,"htmldate"
1261621,"torchsde"
1260167,"azure-core-tracing-opentelemetry"
1260100,"supervisor"
1258970,"itemloaders"
1258140,"autoflake"
1257073,"immutables"
1256740,"fastcore"
1256023,"itemadapter"
1255608,"stone"
1255139,"azure-mgmt-appcontainers"
1254643,"azure-monitor-query"
1254606,"mypy-boto3-ec2"
1251557,"htpasswd"
1249023,"click-log"
1246647,"phik"
1242164,"cliff"
1240508,"flake8-docstrings"
1232132,"mypy-boto3-athena"
1230310,"shareplum"
1230137,"dbl-tempo"
1229281,"testcontainers"
1228595,"json-delta"
1227780,"xformers"
1225832,"yacs"
1225303,"country-converter"
1224487,"pytest-playwright"
1222678,"pyreadline3"
1220137,"protego"
1219637,"property-manager"
1218320,"mkdocstrings-python"
1216076,"zigpy"
1215799,"umap-learn"
1212581,"sounddevice"
1211362,"anytree"
1211163,"trampoline"
1210047,"chromadb"
1207472,"pypdfium2"
1207158,"xarray-einstats"
1205983,"ml-goodput-measurement"
1204797,"selenium-wire"
1204591,"pprintpp"
1204362,"coreschema"
1201563,"meson-python"
1199561,"zopfli"
1193367,"jq"
1192694,"txaio"
1192377,"ebcdic"
1192056,"unidiff"
1191875,"subprocess32"
1191616,"cloud-sql-python-connector"
1189255,"fluent-logger"
1188797,"scikit-build"
1188395,"textual"
1186938,"pykwalify"
1185934,"sasl"
1183555,"aiokafka"
1183465,"sqlparams"
1179927,"pytest-bdd"
1178217,"branca"
1177790,"sphinx-design"
1175957,"daff"
1175544,"astropy"
1169538,"django-appconf"
1168810,"pympler"
1168441,"aws-encryption-sdk"
1166379,"pydyf"
1166044,"pyproject-metadata"
1160164,"pyinstrument"
1156217,"opentelemetry-sdk-extension-aws"
1154608,"opentelemetry-instrumentation-sqlalchemy"
1154443,"folium"
1154254,"blessings"
1154193,"linformer"
1150587,"boto3-type-annotations"
1150218,"pyxdg"
1145644,"pyhanko"
1144700,"jwt"
1144666,"category-encoders"
1142965,"python-stdnum"
1142714,"pydevd"
1142251,"ortools"
1139761,"aws-sam-cli"
1139347,"node-semver"
1138627,"pycurl"
1137603,"rq"
1137251,"apache-airflow-providers-dbt-cloud"
1136769,"channels"
1136341,"apache-airflow-providers-salesforce"
1136146,"artifacts-keyring"
1135040,"jiter"
1133504,"gitdb2"
1133156,"poetry-dynamic-versioning"
1132181,"c7n-org"
1130705,"pyright"
1129462,"idna-ssl"
1124023,"zc-lockfile"
1123382,"glob2"
1123366,"pylint-plugin-utils"
1122967,"python-crfsuite"
1121157,"django-celery-results"
1120412,"mypy-boto3-events"
1117776,"pretty-html-table"
1116436,"jieba"
1115762,"safety"
1115430,"types-mock"
1115228,"testfixtures"
1113330,"dicttoxml"
1113138,"hstspreload"
1110410,"pyluach"
1109892,"moviepy"
1107778,"httmock"
1106918,"azureml-telemetry"
1104654,"histlite"
1103935,"cairocffi"
1103493,"pysimdjson"
1103450,"types-cryptography"
1095973,"python-hcl2"
1095941,"click-spinner"
1095821,"shellescape"
1094878,"tensorflow-intel"
1094510,"opentracing"
1094205,"elementary-data"
1092451,"github-heatmap"
1090591,"expandvars"
1088269,"fpdf2"
1087157,"importlab"
1084666,"requirements-parser"
1083651,"autopage"
1082217,"cachy"
1082186,"jsonconversion"
1081934,"spacy-wordnet"
1080321,"inflate64"
1079860,"atpublic"
1076848,"asyncssh"
1076100,"django-import-export"
1074680,"rfc3339"
1071438,"bashlex"
1069708,"python-bidi"
1065167,"dparse"
1063694,"rx"
1063544,"funcy"
1061588,"thop"
1061253,"mypy-boto3-iam"
1061213,"dockerfile-parse"
1060901,"neo4j"
1060304,"dbt-spark"
1058728,"markdownify"
1058171,"naked"
1056810,"s3cmd"
1055857,"sphinx-copybutton"
1054372,"future-fstrings"
1052000,"requests-html"
1047831,"bump2version"
1047436,"soda-core"
1045633,"flask-compress"
1042951,"inquirer"
1042787,"bc-detect-secrets"
1041538,"psycopg-pool"
1041528,"cairosvg"
1041472,"django-simple-history"
1040688,"sgqlc"
1039038,"pycairo"
1038573,"jsonschema-spec"
1037930,"tangled-up-in-unicode"
1037376,"textblob"
1037102,"pybytebuffer"
1036958,"aws-cdk-asset-node-proxy-agent-v6"
1035748,"pyzipper"
1035508,"paginate"
1035058,"oyaml"
1032330,"opentelemetry-propagator-aws-xray"
1031927,"raven"
1030599,"databricks-connect"
1029959,"base58"
1029657,"shtab"
1029225,"annoy"
1028063,"tables"
1027013,"apache-airflow-providers-microsoft-azure"
1025644,"pyvirtualdisplay"
1024315,"ansi2html"
1023571,"bottleneck"
1023399,"retry2"
1019829,"pyfakefs"
1019145,"asana"
1018390,"mediapipe"
1018233,"priority"
1014522,"avro-gen3"
1014438,"quantlib"
1014403,"conan"
1014220,"hdbcli"
1014119,"memoization"
1012779,"pyerfa"
1012495,"google-reauth"
1012231,"aiomultiprocess"
